example_id,declared_type,inferred_type,question,ground_truth,reference_id_count,reference_description_count,question_words,ground_truth_words,looks_like_refusal,is_duplicate_question,has_duplicate_reference_ids,has_structural_issue,issue_tags,ground_truth_response_relevancy,ground_truth_faithfulness,reference_context_precision,reference_context_recall,metric_error,reference_context_ids,reference_descriptions
8d1391ba-cd8e-4109-9329-8873d3544a46,single,single,What capacity does the NEIGHBOR USB flash drive advertise?,1TB (1000GB) capacity.,1,1,9,3,False,False,False,False,,0.5457,1.0,1.0,1.0,,"[""B0CF57H28T""]","[""1TB USB Flash Drives, NEIGHBOR Portable Thumb Drive 1TB USB Memory Stick, Metal 1000GB USB Drive High-Speed Waterproof Jump Drive for Data Storage and Transfer 【Reliable & Durable】The usb memory stick adopts Grade-A chips and high quality flash memory particles, safeguards your data and transfers your data seamlessly. Quicker heat dissipation permits longer service life. Suitable for storing digital data for school, business or daily usage. With Small size, these flash drives are readily available wherever you go. 【Excellent Compatibility】Ultra High Speed 1TB Flash Memory Stick is plug and play without any software installation; Simply insert the USB 3.0 Pen Drive 1000GB into the device to transfer and store data between the devices. The USB Flashdrives Supports Windows 7/8/10 / Vista / XP / Unix / 2000 / ME / NT Linux and Mac OS, and is compatible with USB 1.1, USB 2.0 and USB 3.0 ports. 【High Quality】USB Flash Drive 1TB features durable and rugged Metal housing body. The inside uses the most advanced imported smart chip, assembled through many complicated and strict processes. Therefore, it has excellent water resistance, magnetic resistance, high-temperature resistance, and X-ray resistance, thus ensuring that its service life far exceeds other similar products, which makes you store your data with more confidence. 【Powerful Storage Functions】USB Thumb Drive 1TB can transfer up to 204800 photos[10 megapixels]; 102400 MP3 audio files; 2560 minutes HD videos[1080P resolution] or 5120 minutes HD videos [720P resolution]. 1TB Flash Memory Stick is commonly used for storage, data backup and computer file transfer, it will meet your needs of daily use on work, school, home, and traveling for photos, music, videos, files storage and transfer. 【24 Hour Warm Customer Service】USB flash drive 1000GB widely use on personal use and meet your business needs in daily life.We always try our best to provide 100% customer satisfaction.Please click contact us if you have any quality issues.We are always here to address your problem in 24 hours.""]"
f9323901-bf71-43cf-9a39-0e84090cfaf0,single,single,Which lengths of cables are included in the MUXA 6 Pack nylon lightning cable set?,"3ft, 3ft, 6ft, 6ft, 10ft, and 10ft.",1,1,15,7,False,False,False,False,,0.2409,1.0,1.0,1.0,,"[""B09TNXY54Y""]","[""MUXA 6 Pack [Apple MFi Certified] 3/3/6/6/10/10 FT iPhone Charger Colorful Nylon Lightning Cable Compatible iPhone 13 mini/13/12/11 Pro Max/XS MAX/XR/XS/X/8/7/Plus/6S/6/SE/5S/iPad ♦Perfectly Compatibility♦ : Work with iPhone 13 12 11, 13 12 11 Pro, 13 12 11 Pro Max,13 12 Mini, XS Max, XS, XR, X, 8 Plus, 8, 7 Plus, 7, 6S Plus, 6S, 6 Plus, 6, 5S, 5C, 5, iPad iPod . ♦Multiple Enjoyment♦ : Precise interface design, Fits enoughly to your charging port, no need to remove the phone case, solve tedious troubles, and charge when you want to charge all the time.Cables long enough to be convenient to charge your device in bedroom, sofa, office, travel，even when you are on the backseat of the car. ♦MFi Certified iPhone Charger♦ : MFI Certified Lightning Cable, Built with terminal and smart chip, ensured safe charging for your devices and Enjoy fast charge and data transfer. ♦Strengthened Durability♦ : It will be more durable than iPhone cable you have ever seen. It has a service life of 12 times longer than other cables, and has been proven to withstand 12,000 cycles + bending in rigorous laboratory tests. ♦Sweet Service♦ : If you have any questions about the product, please don't hesitate to contact us immediately and we will answer you within 24 hours.""]"
817f1c1f-651f-42a5-b7d0-6537cc1ac71e,single,single,What wrist size range does the Crodi engraved Fitbit band fit?,"Fits wrists from 5.25"" to 7.3"".",1,1,11,6,False,False,False,False,,0.7015,1.0,1.0,1.0,,"[""B0BB1YKXL1""]","[""Crodi Engraved Christmas & Halloween Band Compatible with Fitbit Versa 4/Versa 3/Sense 2/Sense Band Women Men Fadeless Pattern Silicone Sports Solo Loop Soft Strap ONLY for Versa 4/Sense 2 Buckle closure 🎄Fadeless Christmas Watch Band: The engraved Christmas Tree pattern from the unique design inspiration that makes it stand out from traditional silicone bands. The engraving process allows the pattern on the band to last for a long time without fading. This strap adds character to your Versa 4/Versa 3/Sense 2/Sense smartwatch band. 🎄Skin-friendly material with classic Clasp design: Made of skin-friendly silicone material, it is waterproof and dustproof while reducing the occurrence of skin irritation. The washable feature allows it to excel in sports, beach vacations, and hot weather.Best of all, having a real buckle instead of those studs that push through the hole, keeps it secure on wrist. 🎄A universal band for many occasions: A stylish and unique band for anyone. Whether it's for sports, travel, party, work, or just hanging out it can be the perfect match for your watch. Add fashionable and trendy style to you. It is only compatible with Fitbit Versa 4/Versa 3/Sense 2/Sense smartwatch. Please confirm your watch model before purchase. 🎄Attractive, Sweet and Practical Gift:It has enough holes for length adjustment and can fit wrists from 5.25\""-7.3\"". The unique printed wristband with posh embossed Christmas pattern design gives you a lightweight, soft, youthful and energetic feeling. it can be a stylish gift for family friends or lovers. 🎄Enjoy Your Watch Band: One-year warranty,and 24/7 online service.We will refund or free replacement if you have any concerns or dissatisfaction.（Watches NOT Include） We will do our best to keep providing better products and better service.""]"
e30c5a7c-7920-451e-94d9-c73a86fa468a,single,single,How many pairs of replacement ear tips are included in the Powerbeats Pro ear tips pack?,8 pairs of replacement ear tips.,1,1,16,6,False,False,False,False,,0.8179,1.0,1.0,1.0,,"[""B0B14HTZ59""]","[""8 Pairs Powerbeats Pro Ear Tips Buds, 4 Size Replacement Soft Flexible Fit in Case Noise Reduce Silicone Rubber Earbuds Eartips Wing Skin Accessories Compatible with Beats Flex/BeatsX - White 【 Compatibility 】 These ear tips compatible with Powerbeats Pro, compatible with Powerbeats High Performance, compatible with Beats Flex, compatible with Beats X, compatible with Beats Fit Pro, compatible with Beats Studio Buds. 【 Material 】 Made of soft flexible premium silicone, provide more noise isolation, in-ear stability and a lasting comfort. And They are Water-washable, durable, flexible, removable and replaceable. 【 Nice Sound Quality 】 These ear tips can offer a good seal to reduce some of the outside noise and allow you to focus on your audio, provide a better sound listening experience. 【 More Size Options, Better Fit 】 Small Medium Large and Double Flange 4 different sizes, complies comfortably with your individual ear shape. Fit in the charging case, no need to remove the foam when you put earphone into the charging case. 【 Package include 】 8 pairs replacement ear tips, tips only, earphone not include.""]"
cb2d6118-bf40-40af-9d7f-e6150786b617,single,single,What is the maximum RPM of the Punoge Small USB Desk Fan?,Up to 3300 RPM.,1,1,12,4,False,False,False,False,,0.6177,1.0,1.0,1.0,,"[""B0B1MPKCS8""]","[""Punoge Small USB Desk Fan - 5.3 Inch Portable Table Fan with 3 Levels Air Flow, 8 Color LED Lights, 360° Rotation, Quiet Mini Personal Fan for Home Office Desktop Innovative Portable Desk Fan - Why bring a boring fan to your home if you can find such a distinctive one with 3 adjustable wind speed, 8 different color light and 360° Rotatable stand? With its small size: 5.5* 3.5* 5.8in (14.1*9*14.7cm), you could put it anywhere on the tabletop of your home or office. Say goodbye to hot flashes, sweating, and flushing from now on 3 Levels Wind Speed Adjustable - This table fan provides 3 levels air flow for you to choose from. Just press one button you could select a comfortable wind speed. The maximum speed of this desk fan is up to 3300 RPM, so you get instant cool feeling as soon as you turn it on. And it’s quiet enough for you to use at home or office, the wind noise is below 45dB for the lowest level 8 Colors Atmosphere Light - This personal fan is equipped with 8 different colors LED light function. One press of the light button you could switch to the color you like, you will no longer feel boring when you’re working or gaming in hot weather. This desktop fan would also be a great gift choice USB Powered - The table fan is powered by a 4.9ft USB cable, you can plug it into all USB ports like laptops, computer, power banks or other USB-enabled power supplies. NOTE: This USB fan do not contain any battery, and it’s not rechargeable Premium Tabletop Fan - 360° rotatable fan to provide wind in any desired direction. Smooth and sleek design made of high grade ABS material, makes it a modern decor for your home or office. What you get: A Desk Fan with USB cable, a User Manual""]"
568018ea-40d9-42a7-9fb7-a5502a1d07d6,single,single,How long are the USB A to Lightning cables included in the 3-pack described?,Each cable is 3 feet long.,1,1,14,6,False,False,False,False,,0.5304,1.0,1.0,1.0,,"[""B0BYYLJRHT""]","[""iPhone Charger Cord Lightning Cables, Original 2022 Upgraded [3Pack 3ft] Apple MFi Certified USB A Charging Cable for iPhone 13 12 11 Mini Pro XR Xs Max X SE 8 7 6 Plus iPad iPod AirPods - Black Original Apple Cable - iPhone charging cable with a reinforced joint design that has passed 30,000+ times bending tests for extra protection and durability. Insulation and precisely layer-welded connectors, which make the cable more durable and sturdier than normal iPhone charger cables but also flexible and tangle-free. Instant Responses - No error message pops up. Real high-speed iPhone charging cable with stable and efficient current output, you can plug it into laptop computers and in-car charging adapter. Super Fast Charge - The iPhone Lightning cable build-in four-core high-quality copper wires and multiple safety protections overcharge/stable current/automatic switching/battery protection to promote maximum signal quality and strength. You can enjoy faster charging [3.0A] and safer high-speed data transferring [480Mbps]. Apple MFi Certified - Lightning cable ensure 100% compatibility with iPhone 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Mini, 12 Pro, 12 Pro Max, SE 2020, iPhone 11, 11 Pro, 11 Pro Max, XR , Xs , Xs Max, X, 8, 8 plus, 7, 7 plus, 6s, 6s plus, 6, 6 plus, SE, 5s, 5, 5c, iPad Pro, iPad Air, iPad Air 2, iPad mini, mini 2, mini 3, mini 4, Mini 6, iPad 4, iPad 9, iPod Touch (5 Gen), iPod Nano 7. What You Get? - 3-foot long MFI apple certified iPhone charger cable 3 pack, if you have any questions, please feel free to contact us. Notice: Please make sure to make a purchase in the store! Otherwise, we will not be able to guarantee its authenticity, and we do not provide any after-sale services for other stores!""]"
a1f7793e-43aa-4b1e-ba52-3b298587166d,single,single,What playback options does the Fossduck Bluetooth transmitter/receiver offer besides Bluetooth streaming?,It supports TF card playback and has 3.5mm and RCA connections.,1,1,12,11,False,False,False,False,,0.5327,1.0,1.0,1.0,,"[""B09PFSVK44""]","[""Bluetooth Transmitter Receiver, 5.0 Bluetooth Adapter with 3.5mm RCA TF Card Playback, 2-in-1 Audio Adapter, Bluetooth Car Adapter for PC/TV/Speaker/Headphones/Home Low Latency 【2-In-1 Bluetooth Transceiver】 In the transmitter mode, the Bluetooth adapter can be paired with a Bluetooth headset or speaker. In the receiver mode, it can be connected to the traditional wired speaker stereo receiver, the auxiliary input port of the car adapter, make them wireless, and connect the mobile phone or tablet to play your favorite music. 【Featured TF Card Slot】Fossduck bluetooth adapter for stereo receiver is featured for the TF card slot. You can choose either to play from your smart device or TF card! No matter you are using an old speaker, vintage stereo, or car stereo system, you can easily turn the music into wireless via the 3.5 mm or RCA cables of the bluetooth audio receiver. 【LED Display Screen & Button Control】 The display will show the Bluetooth status, and press the previous/next track key at the same time to switch the transmit and receive mode 【Great Sound Quality】Fossduck bluetooth transmitter receiver can transmit stereo audio wirelessly from your non-bluetooth audio sources such as tv, mp3, cd player, pc or ebook reader to your bluetooth-enabled headphones, speaker or receiver. This way, you can enjoy high quality music wirelessly or listen to late night shows without disturbing your loved ones while they sleep. 【Wide Cover Range】Fossduck stereo receiver with bluetooth can cover up to 50-70ft range with a reliable connection. No more wires limit and definitely offer you much more convenience with a fluent, enjoyable music experience""]"
8701a3eb-712a-44db-bc38-5fe874b6ccd9,single,single,How much area coverage does the Tenda A33 AX3000 WiFi extender advertise?,Up to 2100 sq. ft. coverage.,1,1,12,6,False,False,False,False,,0.5474,1.0,1.0,1.0,,"[""B0BZ5R7CVP""]","[""Tenda A33 AX3000 WiFi 6 Extender, WiFi Booster WiFi Range Extender, 2.4/5GHz Dual Band WiFi Extender with Ethernet Port, AP Mode, WPS Easy Setup, WiFi Extenders Signal Booster for Home Improved WiFi Coverage - With 2 * 5dbi dual-band antennas, the Tenda A33 wifi extender can effectively boost your wifi signal for up to 2100 sq. ft coverage , providing you a stable wifi connection at your home with no dead zone. Fast Speed - Tenda A33 WiFi 6 Range Extender provides maximum speeds of 574Mbps on the 2.4GHz band and 2402Mbps on the 5GHz band, delivering you an unrivaled network experience at every corner of your house. More Devices, Less Latency - Compared with the previous WiFi 5 generation, WiFi 6 technology enables 1.5X better performance in speed and latency. You can connect to 20+ devices without issues like speed drop and network congestion. All-around WiFi Extender - Tenda A33 comes with a Gigabit Ethernet Port for demanding task like gaming and streaming. You can also use the access point mode to get the best possible speed from your network without worrying about interfering signal. Intelligent Roaming – Tenda A33 WiFi Repeater uses your existing network SSID name by default to ensure a seamless network experience around your home. Compatibility Note: The Tenda A33 is compatible with 99% wifi routers in the market. However, if you want to extend a mesh network, adding a mesh node would be recommended as most mesh systems remove the \""AP Client\"" feature that is necessary for a wifi extender to work.""]"
799f0c40-8eab-4227-bdd4-717326b32d43,single,single,What connectors does the HOSONGIN TRS to dual TS Y-splitter cable use?,"A 6.35mm (1/4"") TRS female connector on one end and two 6.35mm (1/4"") TS mono connectors on the other.",1,1,12,19,False,False,False,False,,0.5374,1.0,1.0,1.0,,"[""B0B96LV4C5""]","[""HOSONGIN 1/4 TRS Stereo Jack to Dual 1/4 TS Mono Y-Splitter Insert Cable, Nylon Braided Jacket Gold-Plated Plug Double Shielding Cable, 1 Feet EASILY CONNECT DEVICES: HOSONGIN 1/4 inch TRS Stereo Female to Dual 1/4 inch Y-Splitter Cable uses a 1/4\"" TRS stereo cable to connects a Mixer, Amplifier, Headphones, Speaker, or other devices with 6.35mm 1/4\"" TRS output to Hi-Fi stereo, speakers, or other pro audio gear with Dual 2x 6.35mm 1/4\"" TS Mono jack Stereo inputs. STANDARD CONNECTORS: HOSONGIN 1/4 inch TRS Stereo Female to Dual 1/4 inch TS Mono Y-Splitter Cable uses standard audio connectors, a 6.35mm(1/4 inch) TRS Female connector on one end, and two 1/4\"" TS Mono connectors on the other end. It splits a stereo signal into L-R audio over two 1/4 inch TS cables. CLEAN & CLEAR SOUND: HOSONGIN 1/4 inch TRS Stereo Female to Dual 1/4 inch TS Mono plug Y-Splitter Cable uses double shielded layers, tinned copper wire core, and corrosion-resistant gold-plated connector prevents EMI & RFI Signal Interference, ensuring the Highest Quality audio transfer without static or popping. STRONG DURABLE DESIGN: The HOSONGIN Audio Cable's Plugs with Aluminum Alloy Shell and Molding technology prolong service life; the beveled step-down design ensures a secure, fully plugged-in connection; the premium braided jacket exterior offers added strength and flexibility, tangle-free. AMAZING SHOPPING EXPERIENCE: You will get 1 x HOSONGIN 1/4 inch TRS Stereo Female to Dual 1/4 inch Y-Splitter Cable, Not only that, you will become our forever VIP customer, and we will provide you with a full range of customer service and product services. Don't hesitate to contact us with any questions, and we will reply to you within 12 hours.""]"
4bfa1c66-90fd-4451-8ac0-9a3974939dc3,single,single,Which iPad models is the KEEPRO Pencil 2nd Generation compatible with?,"Compatible with iPad mini (6th), iPad Air (4th & 5th), iPad Pro 12.9"" (3rd–6th), and iPad Pro 11"" (1st–4th).",1,1,11,19,False,False,False,False,,0.7015,1.0,1.0,1.0,,"[""B0BF18F6R7""]","[""KEEPRO Pencil 2nd Generation for iPad, Magnetic Wireless Charge Tilt Sensitivity Palm Rejection Active Pen for Apple iPad Pro 11\"" 4/3/2/1, iPad Pro 12.9\"" 6/5/4/3, iPad Air 4/5, iPad Mini 6 [Compatibility]- ONLY compatible with iPad mini (6th generation), iPad Air (4th and 5th generation), iPad Pro 12.9-inch (3rd, 4th, 5th and 6th generation), iPad Pro 11-inch (1st, 2nd, 3rd and 4th generation), check and confirm your device before place the order (Note: If the pen doesn't charge, fully charge your iPad first then try charging the pen again) [Charging and Pairs Magnetically]- Charges wirelessly, attaches and pairs magnetically to the compatible iPad, this pen is a preferable alternative to the Apple Pencil 2nd Generation [Tilt Sensitivity & Pixel Precision]- Pixel-perfect precision and industry-leading low latency with tilt sensitivity making drawing, sketching, coloring, taking notes, and marking up PDFs, as easy and natural as a real pencil [Native Palm Rejection]- Rest your palm on the screen comfortably, allowing you to write and draw on your iPad as if it's an actual notebook [Hotkey for Easy Access]- Support Bluetooth connection to display battery percentage in the status bar, one-click return to the homepage, double-click to enter multi-task (long press 3s to turn On/Off) [Extra Replaceable Tips]- Come with 3 extra replaceable tips, keep extra tips for your pencil at the ready, the tip is compatible with Apple Pencil (1st generation) and Apple Pencil (2nd generation)""]"
